timestamp,price,signal,holdings,cash,total,returns
2023-01-12 00:00:00+00:00,133.41000366210938,BUY,21229.571767346286,91900.87130197305,113130.44306931933,-0.00012798456923024393
2023-01-13 00:00:00+00:00,134.75999450683594,BUY,23280.57743862077,90061.8538759336,113342.43131455436,0.0018738390788863857
2023-01-17 00:00:00+00:00,135.94000244140625,BUY,25283.868352607242,88259.61679841492,113543.48515102216,0.0017738620403318084
2023-01-18 00:00:00+00:00,135.2100067138672,BUY,26911.523274516323,86493.42446244662,113404.94773696295,-0.001220126490524276
2023-01-19 00:00:00+00:00,135.27000427246094,BUY,28651.60523730834,84762.5559731977,113414.16121050603,8.124401736386844e-05
2023-01-20 00:00:00+00:00,137.8699951171875,BUY,30895.868121535037,83066.30485373375,113962.17297526878,0.004831951838409232
2023-01-23 00:00:00+00:00,141.11000061035156,BUY,33281.6010349171,81403.97875665907,114685.57979157617,0.0063477801223075225
2023-01-24 00:00:00+00:00,142.52999877929688,BUY,35242.96884989642,79774.89918152589,115017.86803142232,0.0028973846620476973
2023-01-25 00:00:00+00:00,141.86000061035156,BUY,36671.204475087885,78178.40119789538,114849.60567298326,-0.001462923642377767
2023-01-26 00:00:00+00:00,143.9600067138672,BUY,38776.067908011784,76613.83317393747,115389.90108194925,0.004704373217478963
2023-01-27 00:00:00+00:00,145.92999267578125,BUY,40837.4355668517,75080.55651045871,115917.99207731042,0.004576578976232204
2023-01-30 00:00:00+00:00,143.0,BUY,41517.60967715413,73577.94538024954,115095.55505740366,-0.007094990218241892
2023-01-31 00:00:00+00:00,144.2899932861328,BUY,43362.22603258237,72105.38647264455,115467.61250522692,0.0032325961470682785
2023-02-01 00:00:00+00:00,145.42999267578125,BUY,45145.487269975114,70662.27874319165,115807.76601316677,0.0029458780740310164
2023-02-02 00:00:00+00:00,150.82000732421875,BUY,48230.53045860498,69248.03316832782,117478.5636269328,0.014427336536101398
2023-02-03 00:00:00+00:00,154.5,SELL,0.0,118604.97626201727,118604.97626201727,0.00958823976314127
2023-02-06 00:00:00+00:00,151.72999572753906,BUY,2369.729795444901,116231.87673677692,118601.60653222182,-2.8411369418446242e-05
2023-02-07 00:00:00+00:00,154.64999389648438,SELL,0.0,118643.7959354362,118643.7959354362,0.00035572370769632045
2023-02-08 00:00:00+00:00,151.9199981689453,BUY,2370.5054132954288,116269.92001672747,118640.4254300229,-2.8408610721952776e-05
2023-02-09 00:00:00+00:00,150.8699951171875,BUY,4677.196865555045,113943.52161639291,118620.71848194796,-0.0001661065189501043
2023-02-10 00:00:00+00:00,151.00999450683594,BUY,6958.130895783234,111663.65118406505,118621.78207984829,8.96637546921042e-06
2023-02-13 00:00:00+00:00,153.85000610351562,SELL,0.0,118744.55311907978,118744.55311907978,0.00103497888059767
2023-02-14 00:00:00+00:00,153.1999969482422,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-15 00:00:00+00:00,155.3300018310547,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-16 00:00:00+00:00,153.7100067138672,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-17 00:00:00+00:00,152.5500030517578,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-21 00:00:00+00:00,148.47999572753906,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-22 00:00:00+00:00,148.91000366210938,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-23 00:00:00+00:00,149.39999389648438,SELL,0.0,118744.55311907978,118744.55311907978,0.0
2023-02-24 00:00:00+00:00,146.7100067138672,BUY,2372.518543837758,116368.66205669819,118741.18060053594,-2.8401458890159326e-05
2023-02-27 00:00:00+00:00,147.9199981689453,BUY,4717.134094380072,114040.28881556423,118757.4229099443,0.00013678750140622142
2023-02-28 00:00:00+00:00,147.41000366210938,BUY,6979.397738075056,111758.48303925294,118737.880777328,-0.0001645550411709662
2023-03-01 00:00:00+00:00,145.30999755859375,BUY,9112.905810859329,109522.31337846788,118635.21918932721,-0.0008646068746444024
2023-03-02 00:00:00+00:00,145.91000366210938,BUY,11338.792333247871,107330.86711089851,118669.65944414638,0.00029030379894368075
2023-03-03 00:00:00+00:00,151.02999877929688,SELL,0.0,119054.80201267963,119054.80201267963,0.003245501591032429
2023-03-06 00:00:00+00:00,153.8300018310547,SELL,0.0,119054.80201267963,119054.80201267963,0.0
2023-03-07 00:00:00+00:00,151.60000610351562,BUY,2378.717322930662,116672.70597242605,119051.42329535671,-2.8379513180465388e-05
2023-03-08 00:00:00+00:00,152.8699951171875,BUY,4729.767395537927,114338.25185297753,119068.01924851545,0.00013940155186187297
2023-03-09 00:00:00+00:00,150.58999633789062,BUY,6943.70524102749,112050.48681591798,118994.19205694547,-0.000620042157717382
2023-03-10 00:00:00+00:00,148.5,BUY,9086.106468163776,109808.47707959962,118894.5835477634,-0.0008370871507275002
2023-03-13 00:00:00+00:00,150.47000122070312,BUY,11400.618336100322,107611.30753800762,119011.92587410794,0.0009869442563579245
2023-03-14 00:00:00+00:00,152.58999633789062,BUY,13711.31948561383,105458.08138724747,119169.4008728613,0.001323186710884272
2023-03-15 00:00:00+00:00,152.99000549316406,BUY,15854.3177867937,103347.91975950252,119202.23754629622,0.0002755461821106753
2023-03-16 00:00:00+00:00,155.85000610351562,BUY,18215.592469728334,101279.96136431246,119495.5538340408,0.0024606609219952613
2023-03-17 00:00:00+00:00,155.0,BUY,20139.820260137083,99253.36213702621,119393.1823971633,-0.0008566966183500835
2023-03-20 00:00:00+00:00,157.39999389648438,BUY,22434.746003884324,97267.29489428569,119702.04089817002,0.0025869023239475375
2023-03-21 00:00:00+00:00,159.27999877929688,SELL,0.0,119946.30155390572,119946.30155390572,0.002040572189938583
2023-03-22 00:00:00+00:00,157.8300018310547,BUY,2396.5295015765387,117546.37552282761,119942.90502440416,-2.831708404149591e-05
2023-03-23 00:00:00+00:00,158.92999267578125,BUY,4761.810964181007,115194.44801237107,119956.25897655207,0.00011133590724021758
2023-03-24 00:00:00+00:00,160.25,BUY,7102.947985573356,112889.55905212364,119992.507037697,0.000302177322418995
2023-03-27 00:00:00+00:00,158.27999877929688,BUY,9271.164965122256,110630.76787108117,119901.93283620343,-0.000754832145186457
2023-03-28 00:00:00+00:00,157.64999389648438,BUY,11444.667723742321,108417.15251365954,119861.82023740187,-0.00033454505571939297
2023-03-29 00:00:00+00:00,160.77000427246094,BUY,13837.343064824428,106247.80946338635,120085.15252821078,0.0018632479497355803
2023-03-30 00:00:00+00:00,162.36000061035156,BUY,16097.026107957257,104121.85327411862,120218.87938207587,0.0011136002332485795
2023-03-31 00:00:00+00:00,164.89999389648438,SELL,0.0,120453.35572224735,120453.35572224735,0.0019504119600572967
2023-04-03 00:00:00+00:00,166.1699981689453,SELL,0.0,120453.35572224735,120453.35572224735,0.0
2023-04-04 00:00:00+00:00,165.6300048828125,SELL,0.0,120453.35572224735,120453.35572224735,0.0
2023-04-05 00:00:00+00:00,163.75999450683594,BUY,2406.6604539909563,118043.2886078024,120449.94906179336,-2.828198877113941e-05
2023-04-06 00:00:00+00:00,164.66000366210938,BUY,4778.394492910467,115681.42283564636,120459.81732855682,8.192835979037305e-05
2023-04-10 00:00:00+00:00,162.02999877929688,BUY,7013.389510724687,113366.79437893342,120380.18388965812,-0.000661078861521891
2023-04-11 00:00:00+00:00,160.8000030517578,BUY,9225.220562018789,111098.45849135476,120323.67905337355,-0.00046938652574546325
2023-04-12 00:00:00+00:00,160.10000610351562,BUY,11404.81061602176,108875.48932152767,120280.29993754943,-0.00036052019158161475
2023-04-13 00:00:00+00:00,165.55999755859375,BUY,13969.090515447733,106696.97953509711,120666.07005054485,0.0032072593200691557
2023-04-14 00:00:00+00:00,165.2100067138672,SELL,0.0,120621.6000853749,120621.6000853749,-0.00036853744512699294
2023-04-17 00:00:00+00:00,165.22999572753906,BUY,2410.0219797277705,118208.1680836674,120618.19006339517,-2.8270409091812887e-05
2023-04-18 00:00:00+00:00,166.47000122070312,SELL,0.0,120632.84850434719,120632.84850434719,0.00012152761490047403
2023-04-19 00:00:00+00:00,167.6300048828125,SELL,0.0,120632.84850434719,120632.84850434719,0.0
2023-04-20 00:00:00+00:00,166.64999389648438,BUY,2410.2467233635803,118219.19153426024,120629.43825762383,-2.8269636053845915e-05
2023-04-21 00:00:00+00:00,165.02000427246094,BUY,4748.694111031952,115853.80770357503,120602.50181460698,-0.00022329908358953432
2023-04-24 00:00:00+00:00,165.3300018310547,BUY,7072.376140862728,113535.73154950353,120608.10769036626,4.648225098935477e-05
2023-04-25 00:00:00+00:00,163.77000427246094,BUY,9274.089794421325,111264.01691851346,120538.10671293478,-0.000580400263066827
2023-04-26 00:00:00+00:00,163.75999450683594,BUY,11496.580235046406,109037.73658014319,120534.3168151896,-3.1441490566996855e-05
2023-04-27 00:00:00+00:00,168.41000366210938,SELL,0.0,120847.94227901535,120847.94227901535,0.002601959940641718
2023-04-28 00:00:00+00:00,169.67999267578125,BUY,2414.5443012790283,118429.98343343505,120844.52773471408,-2.825488160473899e-05
2023-05-01 00:00:00+00:00,169.58999633789062,BUY,4779.4970896821715,116060.38376476635,120839.88085444852,-3.8453377680158773e-05
2023-05-02 00:00:00+00:00,168.5399932861328,BUY,7068.793997905698,113738.17608947102,120806.97008737671,-0.00027235021119764724
2023-05-03 00:00:00+00:00,167.4499969482422,BUY,9295.569116252167,111462.4125676816,120757.98168393377,-0.00040550974341557744
2023-05-04 00:00:00+00:00,165.7899932861328,BUY,11430.439381576678,109232.16431632797,120662.60369790465,-0.0007898275931670362
2023-05-05 00:00:00+00:00,173.57000732421875,SELL,0.0,121186.03219735528,121186.03219735528,0.004337951307275878
2023-05-08 00:00:00+00:00,173.5,SELL,0.0,121186.03219735528,121186.03219735528,0.0
2023-05-09 00:00:00+00:00,171.77000427246094,BUY,2421.299344602503,118761.31155340817,121182.61089801068,-2.8231796045830038e-05
2023-05-10 00:00:00+00:00,173.55999755859375,SELL,0.0,121204.39641797847,121204.39641797847,0.00017977430760351965
2023-05-11 00:00:00+00:00,173.75,BUY,2421.6662620974726,118779.3084896189,121200.97475171636,-2.823054578238171e-05
2023-05-12 00:00:00+00:00,172.57000732421875,BUY,4778.432896904459,116402.72231982651,121181.15521673097,-0.0001635262012207317
2023-05-15 00:00:00+00:00,172.07000732421875,BUY,7090.316703260085,114073.66787342998,121163.98457669007,-0.00014169397882202173
2023-05-16 00:00:00+00:00,172.07000732421875,SELL,0.0,121155.8942599868,121155.8942599868,-6.677162963508732e-05
2023-05-17 00:00:00+00:00,172.69000244140625,SELL,0.0,121155.8942599868,121155.8942599868,0.0
2023-05-18 00:00:00+00:00,175.0500030517578,SELL,0.0,121155.8942599868,121155.8942599868,0.0
2023-05-19 00:00:00+00:00,175.16000366210938,BUY,2420.697188011725,118731.77637478706,121152.47356279878,-2.823384870309642e-05
2023-05-22 00:00:00+00:00,174.1999969482422,BUY,4779.6932365310595,116356.14084729132,121135.83408382238,-0.00013734328724024358
2023-05-23 00:00:00+00:00,171.55999755859375,BUY,7032.0550473741105,114028.0180303455,121060.07307771961,-0.0006254219213972512
2023-05-24 00:00:00+00:00,171.83999633789062,BUY,9321.813966991514,111746.4576697386,121068.2716367301,6.772306345159684e-05
2023-05-25 00:00:00+00:00,172.99000549316406,BUY,11616.895035394988,109510.52851634382,121127.42355173882,0.0004885831292462672
2023-05-26 00:00:00+00:00,175.42999267578125,BUY,13968.771413384486,107319.31794601695,121288.08935940143,0.0013264197565796554
2023-05-30 00:00:00+00:00,177.3000030517578,BUY,16261.914793217486,105171.93158709661,121433.84638031409,0.00120174224594094
2023-05-31 00:00:00+00:00,177.25,BUY,18358.66581945803,103067.49295535468,121426.1587748127,-6.330694226142075e-05
2023-06-01 00:00:00+00:00,180.08999633789062,BUY,20712.108961738864,101005.14309624759,121717.25205798645,0.0023972864340835454
2023-06-02 00:00:00+00:00,180.9499969482422,BUY,22829.102210822795,98984.04023432263,121813.14244514542,0.0007878126193097135
2023-06-05 00:00:00+00:00,179.5800018310547,BUY,24633.96331690574,97003.35942963618,121637.32274654193,-0.001443355742034691
2023-06-06 00:00:00+00:00,179.2100067138672,BUY,26521.338138487616,95062.29224104345,121583.63037953107,-0.00044141358752813886
2023-06-07 00:00:00+00:00,177.82000732421875,BUY,28214.978245179827,93160.04639622259,121375.02464140241,-0.001715738685195367
2023-06-08 00:00:00+00:00,180.57000732421875,BUY,30512.66462790547,91295.84546829814,121808.51009620361,0.0035714551332277633
2023-06-09 00:00:00+00:00,180.9600067138672,BUY,32402.659422074365,89468.92855893218,121871.58798100654,0.0005178446461016062
2023-06-12 00:00:00+00:00,183.7899932861328,BUY,34696.98718204736,87678.54998775353,122375.5371698009,0.004135083468945089
2023-06-13 00:00:00+00:00,183.30999755859375,BUY,36358.18986436707,85923.97898799846,122282.16885236553,-0.0007629655370240407
2023-06-14 00:00:00+00:00,183.9499969482422,BUY,38201.89185337833,84204.4994082385,122406.39126161682,0.001015866911890262
2023-06-15 00:00:00+00:00,186.00999450683594,BUY,40312.110280699104,82519.40942007373,122831.51970077283,0.003473090210194929
2023-06-16 00:00:00+00:00,184.9199981689453,BUY,41724.62558107777,80868.02123167226,122592.64681275003,-0.0019447197967159546
2023-06-20 00:00:00+00:00,185.00999450683594,BUY,43360.676682939855,79249.66080703882,122610.33748997867,0.00014430455405434195
2023-06-21 00:00:00+00:00,183.9600067138672,BUY,44698.00150703692,77663.66759089804,122361.66909793497,-0.0020281193016374877
2023-06-22 00:00:00+00:00,187.0,BUY,46988.37077543824,76109.39423908008,123097.76501451831,0.006015739422401856
2023-06-23 00:00:00+00:00,186.67999267578125,BUY,48428.62824540203,74586.20635429848,123014.83459970052,-0.0006736955362919295
2023-06-26 00:00:00+00:00,185.27000427246094,BUY,49553.08215737679,73093.48222721252,122646.5643845893,-0.0029937057291471447
2023-06-27 00:00:00+00:00,188.05999755859375,BUY,51759.71454450772,71630.61258266827,123390.32712717599,0.00606427702495127
2023-06-28 00:00:00+00:00,189.25,BUY,53518.41974289053,70197.0003310149,123715.42007390544,0.0026346712444840215
2023-06-29 00:00:00+00:00,189.58999633789062,BUY,55017.1055170471,68792.06032439461,123809.16584144172,0.0007577532976914547
2023-06-30 00:00:00+00:00,193.97000122070312,SELL,0.0,125022.91096105301,125022.91096105301,0.009803354310339962
2023-07-03 00:00:00+00:00,192.4600067138672,SELL,0.0,125022.91096105301,125022.91096105301,0.0
2023-07-05 00:00:00+00:00,191.3300018310547,SELL,0.0,125022.91096105301,125022.91096105301,0.0
2023-07-06 00:00:00+00:00,191.80999755859375,SELL,0.0,125022.91096105301,125022.91096105301,0.0
2023-07-07 00:00:00+00:00,190.67999267578125,BUY,2497.9602589620986,122521.45274183195,125019.41300079404,-2.797855394731652e-05
2023-07-10 00:00:00+00:00,188.61000061035156,BUY,4918.8238683111695,120070.02368699531,124988.84755530648,-0.00024448559430823025
2023-07-11 00:00:00+00:00,188.0800018310547,BUY,7304.00332352062,117667.6232132554,124971.62653677602,-0.00013778044095369424
2023-07-12 00:00:00+00:00,189.77000427246094,BUY,9720.635280413824,115313.2707489903,125033.90602940413,0.000498349060134684
