timestamp,price,signal,holdings,cash,total,returns
2023-10-25 00:00:00+00:00,126.66999816894531,,1786.075616648782,97999.0,99785.07561664878,-0.001896959465451875
2023-10-26 00:00:00+00:00,123.44000244140625,,1740.531946527757,97999.0,99739.53194652776,-0.00045641765403869883
2023-10-27 00:00:00+00:00,123.4000015258789,,1739.967924573863,97999.0,99738.96792457387,-5.654948874167509e-06
2023-10-30 00:00:00+00:00,125.75,SELL,0.0,99769.33033100334,99769.33033100334,0.0003044186947316341
2023-10-31 00:00:00+00:00,125.30000305175781,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-01 00:00:00+00:00,127.56999969482422,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-02 00:00:00+00:00,128.5800018310547,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-03 00:00:00+00:00,130.3699951171875,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-06 00:00:00+00:00,131.4499969482422,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-07 00:00:00+00:00,132.39999389648438,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-08 00:00:00+00:00,133.25999450683594,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-09 00:00:00+00:00,131.69000244140625,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-10 00:00:00+00:00,134.05999755859375,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-13 00:00:00+00:00,133.63999938964844,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-14 00:00:00+00:00,135.42999267578125,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-15 00:00:00+00:00,136.3800048828125,,0.0,99769.33033100334,99769.33033100334,0.0
2023-11-16 00:00:00+00:00,138.6999969482422,BUY,1993.3932134066604,97772.94372438327,99766.33693778992,-3.000314027856721e-05
2023-11-17 00:00:00+00:00,136.94000244140625,,1968.0986122332447,97772.94372438327,99741.0423366165,-0.0002535384374109384
2023-11-20 00:00:00+00:00,137.9199981689453,,1982.1830886242058,97772.94372438327,99755.12681300747,0.00014121043916337506
2023-11-21 00:00:00+00:00,138.6199951171875,,1992.2434289034636,97772.94372438327,99765.18715328672,0.00010085035827889222
2023-11-22 00:00:00+00:00,140.02000427246094,,2012.36432876095,97772.94372438327,99785.30805314421,0.00020168257517094723
2023-11-24 00:00:00+00:00,138.22000122070312,,1986.4947256864507,97772.94372438327,99759.43845006972,-0.0002592526252532812
2023-11-27 00:00:00+00:00,138.0500030517578,,1984.0515158542717,97772.94372438327,99756.99524023753,-2.4491014285366042e-05
2023-11-28 00:00:00+00:00,138.6199951171875,,1992.2434289034636,97772.94372438327,99765.18715328672,8.211868279972556e-05
2023-11-29 00:00:00+00:00,136.39999389648438,,1960.3376216614095,97772.94372438327,99733.28134604468,-0.00031980902509631814
2023-11-30 00:00:00+00:00,133.9199981689453,,1924.695179258194,97772.94372438327,99697.63890364146,-0.00035737761680121327
2023-12-01 00:00:00+00:00,133.32000732421875,,1916.0721244326746,97772.94372438327,99689.01584881594,-8.649206661615061e-05
2023-12-04 00:00:00+00:00,130.6300048828125,,1877.4114702961965,97772.94372438327,99650.35519467946,-0.00038781257701558935
2023-12-05 00:00:00+00:00,132.38999938964844,,1902.7060714696122,97772.94372438327,99675.64979585288,0.00025383352747709864
2023-12-06 00:00:00+00:00,131.42999267578125,,1888.9088767302223,97772.94372438327,99661.85260111348,-0.00013842091591731442
2023-12-07 00:00:00+00:00,138.4499969482422,,1989.8002190712846,97772.94372438327,99762.74394345455,0.0010123366133367728
2023-12-08 00:00:00+00:00,136.63999938964844,,1963.7869751709995,97772.94372438327,99736.73069955426,-0.0002607510867487228
2023-12-11 00:00:00+00:00,134.6999969482422,,1935.9053040406486,97772.94372438327,99708.84902842391,-0.00027955268770885056
2023-12-12 00:00:00+00:00,133.63999938964844,,1920.6710431464908,97772.94372438327,99693.61476752975,-0.00015278745108981973
2023-12-13 00:00:00+00:00,133.97000122070312,,1925.4138219850634,97772.94372438327,99698.35754636832,4.757354670736902e-05
2023-12-14 00:00:00+00:00,133.1999969482422,,1914.3473380283942,97772.94372438327,99687.29106241166,-0.00011099966166960851
2023-12-15 00:00:00+00:00,133.83999633789062,,1923.5453947549972,97772.94372438327,99696.48911913826,9.226910099147112e-05
2023-12-18 00:00:00+00:00,137.19000244140625,,1971.6916065686203,97772.94372438327,99744.63533095189,0.00048292785672821026
2023-12-19 00:00:00+00:00,138.10000610351562,,1984.770158581141,97772.94372438327,99757.71388296441,0.0001311203551863649
2023-12-20 00:00:00+00:00,139.66000366210938,,2007.1904081460502,97772.94372438327,99780.13413252932,0.00022474702649266654
2023-12-21 00:00:00+00:00,141.8000030517578,,2037.9464308849076,97772.94372438327,99810.89015526818,0.00030823793740353267
2023-12-22 00:00:00+00:00,142.72000122070312,,2051.168623723214,97772.94372438327,99824.11234810649,0.00013247244682168535
2023-12-26 00:00:00+00:00,142.82000732421875,,2052.6059091769525,97772.94372438327,99825.54963356022,1.4398179156493995e-05
2023-12-27 00:00:00+00:00,141.44000244140625,,2032.7725102700078,97772.94372438327,99805.71623465327,-0.00019868058808347744
2023-12-28 00:00:00+00:00,141.27999877929688,,2030.4729412636143,97772.94372438327,99803.41666564687,-2.3040453925426974e-05
2023-12-29 00:00:00+00:00,140.92999267578125,,2025.4426614745,97772.94372438327,99798.38638585777,-5.040187958649245e-05
